time_since_launch,orbital_altitude,battery_voltage,solar_panel_temperature,attitude_control_error,data_transmission_rate,thermal_control_status,satellite_health
1037,646.4192581248083,22.979191943121062,0.753360692,4.3562820664008575,65.82751017356932,1,0
1656,1562.9279839673345,26.42423973573306,16.899867711300416,3.9379816259162297,40.90403571,0,0
3489,1465.5252131262864,25.018537136166515,-38.90634775,3.5244744081006694,54.66737809493295,0,1
3508,1590.1110452387593,23.59576401249249,1.8847875116099075,3.391832894638916,58.24748018763186,1,0
3448,1205.5656572134867,21.393091832654463,-10.77804465,0.2809095294611385,92.5793746872928,1,1
3091,1385.8345098236734,21.348341514522115,-4.815043317,3.747680926760277,98.3524908040048,0,0
2634,1920.644136738234,27.115058273781955,46.62083329442363,3.1905223990101206,83.39885213456122,0,1
1778,471.8506100961653,23.776413829763115,-36.37110952,1.512056981255248,60.58940969,0,1
1014,825.0403671,29.612979741329426,25.47001764113984,4.100507430893356,93.52961583707838,0,1
1093,1339.306922,23.25648486506338,-16.96572058,4.162235361376622,26.03014466229969,0,0
3282,1938.892021223532,29.83523721747963,-20.96420124,4.660953336268067,72.68464716770329,0,1
1124,462.476561026422,22.054232565952628,-22.92226041,2.091790167333441,51.44209447862121,0,0
697,338.3336766011469,21.028143862310536,-15.12184468,2.756249845365262,23.027403091868244,0,0
2179,394.7743173995576,23.12569733522957,-14.28829404,4.529771250058606,16.768898845120138,0,0
1404,389.089667,28.85584789428589,-22.92529948,1.5840070014094445,53.26676533497897,1,1
1155,1843.286958221588,25.218519444952847,16.749314777347593,3.983213186695056,31.50722835693911,0,0
1043,1526.138443487502,21.35650105937208,-45.22780163,4.959833035566526,32.545563289282256,0,0
1929,1451.0808225336732,22.02499049604095,-16.77061942,3.259678306592793,38.81951986047239,0,0
2583,1188.3737944450763,23.11260662149564,-21.97943932,4.918519889167252,74.65277970228654,0,0
1013,1629.3194488526583,25.90166737812708,25.14180205498701,2.579062158526317,24.768064139867462,1,0
226,564.6015876947044,23.323789398776206,-35.3501456,0.7652669442559612,74.58002971,0,1
3225,966.3000226403436,27.47054082089328,44.06871420972328,0.8779794031227106,80.44389343311744,1,1
1828,1133.007226299384,26.162935561852965,-32.9481388,3.656872409297802,63.50320867115674,1,1
1492,487.69614605043466,28.73823737,-12.99726359,0.004543833,32.28017757571567,1,1
821,1013.1733058737788,25.009618263593644,-30.02998066,3.30943959775662,14.637927541077657,1,0
2023,838.0530247464546,23.31176414101068,-21.33020565,0.7563588870501681,46.71506004399551,0,1
870,360.4896478488865,29.96271567803204,26.102470066812486,4.921842920431571,86.27006988091094,1,1
2452,532.4501846,23.55633321807356,-2.359528126,0.8156376372717383,19.16832403860348,0,0
2249,1598.862599384702,24.28602639780512,-33.74242827,2.76231997488436,77.03476941149532,0,1
2085,330.66444615789555,28.091272253580883,-45.33651214,3.3472288761461124,52.11008272,0,1
2989,1888.230608463814,20.88636233893093,-27.00837798,4.097480928,90.89497670839977,1,0
1795,446.9218751603036,23.864901060585147,44.56027785,2.296318593923423,42.05782888368219,1,0
187,1658.704760145879,20.85710093438284,34.53167481880334,4.668993789849247,73.4273949,0,0
1080,1827.6481196039003,21.39305866672758,-5.982628408,2.401231865327324,76.61074388084327,1,0
940,1899.93049424576,20.04640825498007,-1.800477805,1.2602997006366707,27.88675416785811,1,0
3091,1774.710939943153,20.09544292582376,39.93661393789949,2.9651760875798514,24.23322331685529,1,0
2320,788.8350670232535,23.80287889502852,9.134538238,3.2900278990022698,18.345803248645232,0,0
3190,866.2481232754109,28.09163804947776,38.076706514876335,2.536955715011976,73.14241089949009,1,1
2630,1025.1276876371292,25.870043605916933,-0.816089565,3.665910640610889,59.33354092121628,0,0
2563,536.8043719920714,26.349140441376434,-29.99023809,2.1034038853825536,17.804689528921507,1,1
3292,337.8631736142806,25.192492375848865,22.59269799,0.0216841190745142,37.75007358102552,1,1
525,1777.5067442777588,28.197931441705585,2.6393319579012555,1.3226946894413594,22.81117774439613,1,1
3586,1242.018817557776,28.803787251861745,16.843957996846868,4.729526641873019,18.34129207777305,0,0
335,1334.8290017029678,28.49740728145376,-34.27690833,3.8161162658378105,36.88940481,1,1
2745,1875.880407190252,28.12132105803039,14.760180191894564,0.9476691212367128,18.666641081464483,0,1
1078,1430.7043027931466,21.82713073563284,-11.77428526,0.3332649596427811,33.41674012,0,0
2547,1474.4509573776827,25.93876225365221,-16.80022472,1.7539844922531531,59.74472498711484,1,1
2947,1637.8467023424616,25.82163196,17.147554107260206,4.181509645,60.48137860627808,1,0
2813,497.7923647575864,25.27944003747641,9.223911326,0.529897066,25.12020707770423,0,1
2583,912.2756604634455,24.80812789296766,14.910742893670443,2.716769356481481,27.19121673,0,0
161,1945.9534770957227,20.89170477186384,46.53330642314913,1.375001225254454,86.94744111898186,1,0
593,1868.981132771031,21.02163233906222,20.11964695694178,3.6312751116960977,25.02414088542395,1,0
1938,1802.928003727314,29.022815704406234,14.08989622728906,0.002051579,14.116732009121066,1,1
2206,1068.5504675762531,26.301864391211986,11.355304184140437,1.3858706350741228,32.033876515046856,0,1
3259,1757.2280210975696,22.623172144980064,-10.12857506,3.396251822367558,61.878376167501294,1,0
59,382.2729993078015,22.793003892134564,33.919169114218164,2.7337525600816,10.650201822507508,1,0
2962,552.4796212370996,26.10194832,-11.90613975,3.8943281329239774,98.64883624792398,0,1
3390,1003.745087422892,24.06934974635662,20.024363432556186,0.7883796672026921,30.73506494693288,0,0
1901,1121.766513359615,24.413241709850944,-20.68563553,2.654877675,31.43057755563061,1,0
2258,747.9621609854566,20.60649990533419,-35.22435582,0.9788489522654016,76.47557497361798,0,1
405,906.0103404412388,21.38739187109745,-37.02366927,3.1961006965733563,32.336117813329786,0,0
663,576.7193717431269,23.933504265636625,13.455885669079848,0.656712629,45.65362381688238,1,0
1132,1131.5278539170422,26.996864199347684,-17.20450695,0.7434690533289273,58.95268197825125,1,1
1099,1649.5335978753642,20.48025387599913,-22.49507114,1.6410262081396594,11.968522466853504,0,0
541,1424.3126692242197,23.34557792831083,9.205932935646745,2.009532120364153,85.35633635366054,0,1
1337,483.24682052142015,26.95071951934516,-47.43302455,2.4927982525869363,56.08457006316398,1,1
997,1128.8887257744173,27.920507904502912,-25.3774348,2.903534350035208,38.16270810809962,1,1
1140,1485.9988507255323,21.902207040953133,-15.94527147,2.3440690990694097,45.98079651193969,0,0
2974,1200.822004,27.31487131893457,20.837359060719805,0.2281936105897097,15.02422500229076,0,1
867,965.8485141104331,29.55411694079029,4.500124716375055,1.7173018845939814,74.61829929215881,1,1
2066,1357.2545161825929,29.068121500964484,35.59886171264495,0.3069097273343218,58.555395902280864,1,1
431,1946.6857310104683,27.89376077377509,-16.5493637,0.5904188718433018,92.25922971889912,0,1
739,461.3434466023326,27.12326686041338,-20.35590077,0.464117839,51.77681559369844,0,1
1373,963.0273032708532,22.351383080197703,-46.68025914,0.7904776855927736,84.55613785246587,1,1
182,991.2299501783626,26.339032270481123,45.17173006383531,4.064602666782797,26.9495689870124,1,0
2160,1280.8444277962308,26.43273993810296,0.1492146395068374,3.1378619831863497,15.085842881296358,1,0
1206,558.6968231992604,24.06821332092688,0.252391469381493,2.533904550432592,95.35961113879983,1,1
2528,600.2931507797982,24.93015461700937,42.34361453455982,3.66128756372534,33.126227845084266,0,0
1169,785.1143561963529,26.94028488174707,-21.00817641,4.806118880187377,85.02253524094122,0,1
830,1924.9790735564832,29.521015357104226,-16.789387,2.0883757263930063,33.160034812528394,1,1
1651,1547.9845880925343,22.95306208441032,15.63476944,1.8370597129265784,24.025752560658965,1,0
1136,1424.8786128755555,22.463631519574395,28.517595489939424,4.888867820023199,75.92778051887016,0,0
2810,1688.8280685702457,26.01806892298872,19.931072543249115,3.856651826800684,80.05655170810417,1,1
475,516.8799972,21.30799111,28.87182825222781,3.885556131740084,85.9251462,0,0
2810,1760.8657935303777,25.82532830487814,7.510803929059719,2.9997114751099394,87.83818143798364,1,1
1326,1311.215613608757,20.88851485071431,36.28234827116036,2.5350421448064457,53.48180748,1,0
970,870.0593126801903,24.90583879604509,5.010673006916392,2.752958551242174,46.01952023,0,0
1019,1686.9539347676737,26.204143747135337,-27.06593727,3.260425253458557,77.58720697059955,0,1
1141,1664.3597083926609,20.70109639272842,4.170110649861826,1.8841967525594616,61.24476806398325,0,0
1836,1737.7045889184362,22.069531519486294,21.29446851569547,3.911473822878977,96.87557331596987,1,0
160,496.38043018186966,23.35374284879525,15.35753394149114,4.546104717964794,43.825241018731525,1,0
2448,1947.9141164928192,23.68598695186159,-25.6983237,2.856418430828536,13.85879778,0,0
197,1931.364461442543,26.761046432541583,-45.8921772,1.9073781146214657,63.03741154529135,0,1
1283,907.6983973529606,25.29021340559524,-24.75192396,3.477948924380497,41.81226390992244,1,0
659,412.0198309602634,23.82108470305327,48.404207125371954,0.9108227709027856,40.84063062352338,0,0
1775,583.9946380969357,24.50676254,-31.55337596,4.842863241140732,60.80671704682993,1,0
1070,1987.812403255985,20.12976670650239,-3.562824151,3.289936773239979,92.96031624,0,0
2010,1257.122003391827,27.70525279,13.834579935755997,0.337843615,34.02624524921653,0,1
398,906.2570580042884,20.410046886947825,37.94731850495423,2.6487503575922378,44.16340370747255,1,0
1733,789.9445795450661,28.29317492922566,26.02586375302076,3.751703746294254,90.21246852138552,1,1
1582,736.8859500286108,25.40996521,40.89531055606031,1.389229625391194,90.56972221,0,1
2125,1429.0597005926195,25.27819191224517,10.438369357848508,0.2549477014864509,31.113016281426543,1,1
2171,1012.9593135834662,27.04578627773199,36.53188081278098,2.4458121894996987,73.56975285,1,1
74,1941.19818892664,28.595595326534653,-23.61570029,4.168122217326561,47.40048488943224,1,1
2184,1462.5331520971145,29.42646146479664,-6.943515783,1.257671861956891,94.24004979755811,0,1
601,1646.475804783234,25.433698872439848,34.37724743492744,3.58506556885554,75.90207802935335,0,0
3471,797.6606326,21.506582319889183,-17.44363322,2.038953413741172,54.49179478070498,1,0
836,434.6168954846639,28.78630926173007,37.122214423839495,0.298160291,83.56702139214784,1,1
1528,1129.2988235491978,20.40672018370115,-13.68849321,1.5198152490496486,99.80906850417922,0,0
499,834.7886291285864,28.07337170719808,-13.66052963,1.5695120263412337,50.23389752167397,1,1
1596,643.5413805134702,26.80421626425648,-19.09670852,4.523321460569065,43.61611663598042,0,1
137,1919.4916223614644,29.047276074229465,4.694308363756861,4.908740810522177,64.63324889243798,0,1
2097,1054.7799643814517,28.974631502474463,-37.09312611,1.0488389815389263,71.47742230813128,0,1
1794,597.0046064829355,20.5315408543708,-46.33973482,2.152564230018947,73.40036716859699,0,0
972,637.7061095579365,26.09446407175672,39.74129799709907,4.883517270004176,52.62246096780613,0,0
1642,777.2065621898098,21.24671455168201,42.8938254573792,2.036340800286048,39.90635036984268,1,0
1885,1998.837655922512,20.784686117440547,-42.38293381,1.7458554901567935,83.97322724636618,1,1
2301,755.6195508833155,24.482771458307305,4.969755496149261,0.5494075624134498,96.24342775706296,1,1
2028,858.9630677833712,20.975975398487407,3.96821597551812,3.7664225062264975,87.7583668,0,0
2757,1420.8578175728023,27.27902383112593,-12.75693196,2.2350277933818363,71.41188039048414,0,1
1900,799.7343398975071,29.689407105076,6.89048205,3.193314760337011,42.41351053910432,1,1
2610,666.8672268014786,25.695829577830928,-4.188065427,2.5492838632250936,66.02348132047929,1,1
2804,569.6832173043178,22.351688695616865,-1.03649858,0.8726856929751087,19.10440571544242,0,0
1449,831.5605305472467,28.43206391525396,25.53368230872337,0.8818489782489569,58.05216755128245,0,1
546,480.0566724,28.53103374930026,2.596026733411719,4.698781626625651,80.30954804,1,1
3373,331.6991969051309,27.327859723643943,-17.63419072,4.447595730846235,32.59532321233036,1,1
921,1667.8908854689514,26.15132184813351,8.145611208895573,3.053170024945948,55.138084206927616,0,1
580,534.4214021047801,28.67792454751724,14.07539970761256,0.006221264,16.594682177330856,0,1
1372,1619.1606446859118,21.63291681997559,16.23113439993648,2.16647820396116,85.46472732960413,0,0
1956,1655.8222142773216,29.316001263440448,11.83066509769725,2.652140026125713,41.52087733956358,0,1
2003,1214.4631947597131,29.47203149210568,16.460276474279993,2.247189037025154,62.39870815842608,0,1
2096,826.4593291320174,24.93183915990351,-18.99072163,4.627247232970207,44.06813560446045,1,0
2964,546.5556473748104,22.50662034711467,-5.386608692,0.2043292072927444,63.78403297890204,0,1
3145,1552.5686814256983,28.58178386310629,16.870616925434774,3.2746425330140827,76.97781644,1,1
703,1322.357876169036,24.97638211837692,25.436854160464563,1.5691819932629048,39.41331421425674,0,0
2308,1414.270876039059,25.94930237400825,-6.585387134,2.797385278993294,56.733523700138896,0,1
2403,314.7374527367228,28.40600622504145,-13.46671565,3.2795867174551137,81.53870828880106,0,1
1625,1876.7789267033013,20.295828445452376,21.588265517285848,2.2041065753080105,71.90662594686523,0,0
3331,412.6933186591354,23.629425921756457,-27.78268202,0.7418719196911772,15.136566505278122,0,0
637,923.5700047380096,28.156933772444656,-49.05078045,2.595190648,61.188294551780345,0,1
2790,984.6098044078904,28.13954783801723,-2.883399755,4.6647808298279445,43.870030590722514,1,1
3366,302.3043916,28.486879268829327,-32.66268452,2.679400894456559,73.79021320980885,0,1
1009,1145.051825896355,21.69215900139492,-12.1717241,0.6146991881619834,11.500105652951891,0,0
2978,1579.775290668717,27.05886618,-20.87658497,4.120815123334411,39.75371254594438,0,1
640,1699.556710295113,21.465033405054182,27.726188851412232,1.1087244358147137,17.784376821353874,0,0
2839,1794.9748886200034,27.85098008951025,-16.85915006,1.8510848794710584,92.84427171102448,0,1
3384,1129.1220761361285,22.45126004454508,14.067579138932288,2.1437856296240527,88.88496115709577,0,0
2659,1372.0815239004055,27.37817727586946,17.391259659932118,1.6984962363687697,97.12798122247536,0,1
1861,435.1835126040479,24.550016185279723,-4.354571445,2.022258686471302,67.91214655453243,1,1
2856,1129.664981278975,29.862634645527724,-41.89220645,3.977403137903317,82.63439772913293,1,1
1205,563.1867832819499,25.79893830749281,20.036508607540583,1.1167950495225547,65.06818767995539,1,1
685,928.3932999582864,26.32579364220286,-42.48320853,2.352092798213907,54.28394250405726,1,1
1851,859.8190318698188,23.68163513851288,-40.07870403,0.1000428258531582,85.04384079,1,1
3435,1020.0189813105638,27.34520157847433,-30.40026312,2.538329596524256,79.85495946830096,1,1
187,1271.7822505560252,24.94885641104835,-21.96242022,0.5584432222294422,75.99491275,1,1
3640,1834.890300007093,20.18066635095864,34.64517003210484,1.4111797111740487,90.45198301545496,1,0
3614,970.6238732907592,26.08581597875645,17.492177710449724,1.6243669715756233,93.58697580581916,0,1
1619,1967.923032709636,28.304595904293613,-11.27872116,0.4117631282095502,50.075857134062126,1,1
1687,1590.3476816870448,22.368017700604508,47.86274511607533,1.8028308170656788,35.45391760761322,1,0
984,1169.5177795402517,22.21063755085185,-25.63974577,2.4902870098276924,56.060699444925405,1,0
547,1394.844943090305,26.088861831192705,10.98143873842544,2.155477106637208,18.375957848437515,1,0
2772,473.78109092430566,28.17979276425494,34.72141089530825,1.4021265730476946,94.43444153725572,0,1
2973,1735.6866032332132,22.49620337843576,30.202257795678506,1.474274803549191,98.54679897317956,1,0
1431,1290.007673608742,29.32262651243039,-40.96922514,3.167915176919009,68.74343748,0,1
875,1976.314716356323,29.27387356681549,19.72742236745429,3.591979406884572,77.15455254758056,1,1
617,1381.9288643798434,22.005366719079333,-24.21362444,2.882653259443917,39.13048500210704,1,0
2461,1717.989691552753,22.63784412056816,-14.42665219,4.880940203,87.96407119077661,0,0
1365,1659.5966627519076,27.005988109481613,-1.100801769,4.724370316305102,91.02722834657182,0,1
1243,887.2839575,29.517331090244262,29.07501660653935,0.4923447741113512,16.92120264713557,0,1
902,741.3380628964599,27.098826887763146,-33.37985573,1.3068720247501404,21.829948125376607,1,1
162,1031.8390918335672,24.44900049820538,-39.1444765,4.341970564353876,33.47676423743902,0,0
1974,1094.310285495023,21.690013464265032,-34.6558755,0.1483175708952516,73.33070255671714,0,1
3291,708.1439932922947,24.61009848839621,-28.17764644,2.960985833126446,26.50282054962309,0,0
269,1820.816384696652,26.067677919705545,-44.04981462,4.772497698653665,29.807208917787044,0,0
631,1222.331365911098,23.309519189566505,42.63564695700775,3.3935883739507955,44.36772035935305,0,0
905,1963.355466661068,25.10257821,-18.09165929,0.4596665596687888,65.04727215737431,0,1
3471,1677.0302226786475,21.30214128328706,-32.30243701,3.739088654801241,97.86784283160524,0,0
3253,1244.6982626663082,24.521881045125863,13.783420368207024,1.8824233172187887,80.55052245171255,1,1
2014,1909.9684728454104,20.90775818929554,28.69961188,4.607668072190936,60.247316505691856,0,0
1641,1158.287185662022,20.490887499489904,25.32341656014168,1.4315814277818506,14.444759567340732,1,0
204,1808.08107128174,28.57239915599328,21.87071927870923,2.3661601726328563,56.51559224023873,0,1
581,908.8461280328694,22.05081584146075,-44.94700246,3.733035911063865,28.36766706699029,1,0
1579,943.6920518,25.751553291279333,28.215951922044624,1.287699855160536,37.00621455937624,0,0
840,1010.822161050583,21.489827584099924,0.1878641251858113,0.908911737,32.57746187,0,0
1836,1229.2635981035185,22.625275709092914,14.908602003151683,0.0135407085161237,41.27033128632597,1,0
1251,1240.9334593380008,23.613394197694845,45.64246245392265,2.4398091310914127,15.603380250658216,1,0
1719,1143.8781668510433,21.436764363547702,31.067253847405595,4.643087359947209,61.91540245401814,1,0
1642,820.2016550913847,20.459622970111106,32.53720092260049,1.4074358859047786,14.11777401,0,0
2643,1876.2509901444128,28.77159802018011,-31.85327811,0.2168926453753,69.45251881520144,1,1
2297,1300.5963654937325,20.11832835879772,-2.358287368,3.10215641057382,75.77220986009628,0,0
874,993.1566675257112,20.61320982835068,44.93254850103558,0.2808495720969639,53.74576373626016,0,0
1464,1407.000833264151,28.050721608281023,8.268525207070546,2.5345611723668475,80.31314027964223,0,1
3604,1605.5434882766688,22.82008336773056,-39.74136302,1.907648539,97.0651629144536,0,1
2243,1933.237749988013,27.228203011146974,23.181982488524127,2.377119269,40.604734974831175,0,1
689,1149.2335758548904,21.462257492179138,-45.70731529,0.8132014318604719,65.70162317135494,0,1
2010,490.56746759628993,22.3728174859672,24.22972670037386,0.4510094029242795,39.13585687511953,0,0
3590,1049.3018624421202,25.72776516596993,37.977262712264746,3.7449543887425207,49.90470265259825,1,0
3141,1114.2499544709012,29.88635838489284,-7.474985939,1.2283338002979134,11.874297073542165,0,1
2686,1824.8899329156457,20.73444470159223,-8.638713701,4.002120477161247,16.691489340178787,0,0
1422,971.1613063870202,24.00554597981832,-19.57886227,3.7922364102009833,81.77758565746682,0,1
2001,1920.651250308136,20.43080970005925,37.69382851037328,0.9918943535714576,22.59170030418837,1,0
671,1124.724243114369,21.99226442655975,4.778460405,4.541452522,72.92362849,1,0
3274,1955.4268516641791,29.074710268385047,7.925994063461886,0.8063979571154856,73.79803293200047,1,1
1171,313.9371459226357,20.964601037897697,16.17073908499546,3.985728742673484,99.66033693743935,0,0
1495,1827.986137170789,28.568559213756338,-19.97690524,2.1026686036414266,72.60364054259088,0,1
943,1882.904768303696,21.77803238110081,-6.721368865,0.9150815784458104,21.58711203435793,1,0
2246,1933.7355908008624,28.61784846537704,24.16057622062988,4.690556583240819,66.38874877,0,1
1449,322.23010809684524,25.380219631356752,48.54869685389853,4.816287432002492,57.17285383087257,1,0
2539,591.8914221355253,28.78206674226844,-46.56944599,2.5568645590209544,92.56516817724064,1,1
895,1411.3996552585015,21.517036446515203,-45.73515021,2.3458725881339983,72.11350596570352,0,0
2189,343.3035759496821,27.620365513078266,-7.191751802,4.504208663924188,56.66307414994787,1,1
1336,408.13529350005126,26.80698596080577,15.962183480961327,2.980683388043422,66.17925029992782,0,1
164,675.8340852788513,25.429333873929625,-11.36353752,1.330193116,49.91139573989319,1,1
2361,1171.1476068646032,28.10587344410973,49.96386539651793,2.125986284273071,55.75665604,0,1
2068,1228.0343507535729,26.482760244270395,-30.46407419,4.179945392377069,75.01104673277929,1,1
1105,358.2439087489574,28.770469246077496,-49.2074542,4.297816536773805,17.05116451844404,1,1
3202,589.6243263286029,23.81062146785566,-30.98706377,4.696264017407567,65.38020178119372,0,0
1753,1149.499644668914,24.93183915990351,38.68423751,1.441304435887818,17.93957211506749,1,0
3031,1309.699055603789,28.70600842575712,-35.48510071,3.3997637848385533,86.95691073568547,1,1
2352,552.2828840265661,22.148140641041344,-2.102521969,0.3419440616727415,94.82170425993291,1,1
1938,978.0304003,24.857413566168542,-8.072381928,3.6295132776337584,80.21822967185204,0,1
370,1837.482442078819,29.60741821728669,16.572532129112886,2.815998450228733,74.62285499559141,1,1
1880,1998.1287879784925,24.736018014946843,-44.54044136,1.2488304654479192,94.93726028634688,0,1
852,1978.26457321294,22.528294451955404,15.875017106622607,3.273159576269165,29.66754832988168,1,0
383,1798.8466674876831,23.510762387432383,-14.5248356,0.6759105104336305,30.5949651023596,1,0
1931,970.9221495149078,28.850841193734468,42.60395590824987,1.6690314836738305,53.29138288768823,1,1
2492,1467.176296527133,29.54883039,34.88873295859058,2.00456799396976,10.671671712967678,0,1
424,1008.2067872331378,29.501076426861392,-10.04937515,3.885685818868683,96.85629019994346,1,1
2208,1402.4959456011447,26.98942391968572,49.28918435178527,1.5439215326388631,12.902720388364118,0,0
3249,826.0352006481215,25.096018888246125,-44.80562473,0.2451732604611861,63.65007761891168,1,1
628,1330.5438311375644,21.82688934907342,28.86322200641908,0.9037034718843956,41.857650824026464,0,0
894,1190.3894441398447,21.232210120704647,-6.616347597,3.0404656541915105,19.26693512,1,0
2537,341.61645188243995,20.59766607641346,-6.669485541,0.076251903,12.215344238062158,1,0
3064,1644.1949363683934,20.177149095089693,-32.98662019,3.9611613613519534,33.61766911286404,1,0
2374,320.22631481676456,28.78116722105682,1.487991997226089,4.505600391792705,19.601563141805777,1,0
597,798.3651018,28.090863158033443,-41.52815031,2.4769880407343075,94.62957237788213,0,1
3062,310.07091127180405,25.67821380500471,11.657717900037731,3.538152091836744,32.02851589437624,1,0
2336,939.5424026018368,29.98723254537714,-25.84095591,2.3133839525640982,18.47187371670843,0,1
592,407.3728978790368,29.53052072201641,22.485804576937014,1.5438164725742292,79.27138312333737,0,1
1687,1852.968644,26.551089707147064,10.736151825657268,0.8243318933826521,47.28268837374138,0,1
3644,1006.6548017768766,24.645745670402533,24.640500875144586,2.5908114381736373,85.92994063747696,1,1
572,1081.142817269497,21.521707161131296,24.97420702342113,4.6494478411628055,85.45878718,0,0
3425,894.7454013544533,25.15593805254353,-30.32909548,4.449860834424199,99.31426772,0,1
2075,1366.7604621430023,21.57743672885527,-49.93252705,4.598129001977572,82.34451384448062,0,0
3001,1633.4937982509464,23.98451304246189,-13.42387406,4.832065300490026,29.27366583428133,0,0
2090,1401.8494631832623,29.42648108432751,41.90692158,0.826789887,62.78035491288375,0,1
1704,1571.9521012717169,23.419789893356374,7.789938463583425,0.7326267064470154,57.36250707610297,1,0
2470,1840.1552279657428,21.52787273643467,22.75020056250169,2.138807039247629,55.73706664330655,1,0
176,1768.0291038414289,25.823966042362144,37.95703375,3.446557680657537,36.71267021071955,1,0
528,1445.899369681283,26.023641741274723,40.60582477246972,2.198469599827111,28.912674724912986,1,0
1633,664.8845369375287,21.93804242467916,2.9025157309427243,4.4617718547006735,74.52054412719139,1,0
965,1384.094846771279,21.965865875819603,4.094208491205507,3.5869824189481347,19.158555690726057,0,0
1517,1160.3412627588689,29.89549791324827,35.09388412331164,3.169854027,14.465439640451995,1,1
197,1519.272692717714,22.43281072862212,30.748543529001367,0.3551891373963678,44.31192683536863,1,0
2657,1715.9838022679553,28.38192034783584,19.885859990544542,0.8766771374213722,76.95329277333668,0,1
3648,1562.6265452169096,24.703238255459794,10.446429411630652,2.1407687712269348,88.16797042888571,1,1
2889,1739.153988934185,24.34989238912728,11.721510257856018,4.881873846789938,58.61142335802022,1,0
852,408.5728346797405,22.949624161637523,-13.70886554,1.6720434929185737,85.59391804313464,0,1
3588,353.7540650036887,27.738257968923307,34.091774740169114,3.149877312578872,12.276209491083264,1,0
1537,739.4509650893096,24.93183915990351,11.777970508726083,4.9445301659979695,50.98325306829794,1,0
2069,1831.132342984668,22.61127462,-27.64719378,1.3201252944979842,22.004968316176544,1,0
3183,1700.2207266727555,20.95096669349114,-26.01567215,0.8333351162078961,62.44457683628995,1,0
1080,1460.6364062520297,21.36919553,36.16030137732295,2.731666410669999,92.88894244684964,0,0
3137,1491.289734647517,27.92803534766244,12.57075456365888,2.7594519525571,10.647141693863135,1,0
2889,1535.3397977389614,24.358269113196258,-10.12958716,4.609433162540471,70.13989790964644,1,0
97,1902.4245908240696,21.31914658410723,-31.28992408,0.1321504759580355,81.31147465113973,1,1
3215,1714.724958922848,23.402882064196245,11.021597324520172,2.036888665266232,77.00331462067365,0,0
1903,1359.7636579459809,25.14235482853053,-31.568962,1.5617407922898583,11.77921820782837,1,1
434,1431.7162399371389,28.52051683845008,-2.983296878,2.855264074421889,25.64952169184891,1,1
636,663.3584455039073,26.41743254225175,17.751053424123626,0.046651774,18.49593903180513,1,1
3157,1417.4420027656631,21.76032801080001,6.541543432112071,3.555319042005636,17.69087790360769,1,0
587,1021.9543211113796,21.587027123583365,42.20999001262683,2.424948712465121,75.71657193899082,0,0
343,560.0351800297643,24.123342156333223,-46.02787981,3.5034460294311085,48.23104204612513,0,1
1317,1670.8847927191764,20.751928477017564,-22.02051241,2.2390310682316583,75.23392778951582,0,0
1979,1167.4200696653477,27.55577195283873,-44.29138988,2.370964166,42.467717531764045,0,1
570,1961.6225708720167,24.01453820303772,-30.539577,4.477748640362026,20.53443774579461,0,0
610,778.8549026066925,23.430237727813903,-37.60166642,1.0544907431224335,74.66068915737686,0,1
1727,1117.1391909186304,25.09108332391436,23.26616270202313,1.0874436725788137,66.34514833728578,1,1
2290,1061.592272937076,27.08956803762848,-13.06240587,2.797382975551523,20.167854104194948,1,1
1854,505.3251881353838,25.69346944493052,42.50442712030205,3.3011213727720925,93.19279704,1,0
2608,1024.395974012325,28.02402781721987,-47.66222783,1.773441167410741,37.802873331020905,1,1
959,788.8408759155723,26.29362563870117,15.292418494417802,2.597555836574539,68.92570506225097,0,1
2079,572.5448013237885,27.87970267408264,47.05448002654883,1.139282010587661,12.878282640799776,1,0
2438,779.6644928614368,26.96782273564675,-32.41612802,0.6795531115491416,49.87381892903776,0,1
2324,696.5278751528664,21.93122840263737,-5.756776971,1.191313250331263,96.79277795622912,0,1
531,1547.925002709993,20.523544501857987,20.18898911702742,4.581865295975787,89.78577278374719,1,0
1177,352.3178030405722,29.033968005033813,13.313799932316783,4.009089986630374,29.92125288,0,1
2430,1349.6866714524765,29.45656165382084,6.602713056567076,0.7012283908110511,89.12173022635652,1,1
1091,1593.124281440131,27.26932296631472,-17.32438729,0.23280153057601,36.37631511096323,0,1
1901,1117.2298759972546,27.24205822695949,22.819995353290125,0.4659248592289761,86.70109902289373,0,1
883,1883.6604660134608,22.701470804941096,15.325527706833626,1.4671640208729937,75.63042370698513,0,0
2261,1503.397182,25.42441708881833,-33.71997146,4.056795078763695,41.68473423,1,0
1678,1571.4702072294094,29.922396637046084,46.40907313056962,1.6068724330355728,91.97118041272616,1,1
2423,634.7869286494795,28.5614359807002,5.567290894011947,0.9282763163421536,53.67513651356583,1,1
2791,1621.402478926425,23.043943525519968,2.5461601035901538,1.979205527289796,38.59246642367924,0,0
2260,1714.5610513412953,23.010458656978905,34.82366775874695,0.620268112,35.171727155451514,0,0
2126,914.1528602901824,24.83577291148059,14.04135106289766,2.351084223700316,94.51604034823607,0,1
1749,662.7172156560512,24.045986661677844,-42.55207134,3.377770773231532,78.27228915483458,0,1
2675,954.5861546461484,23.711530462801747,0.6589373790259927,1.8442430986137384,41.49091871578199,1,0
